,Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
1207,2020-06-28,1050h - 1130h,Paya Lebar Square (60 Paya Lebar Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.892550598424,1.3186757562301499,409051,Paya Lebar
1208,2020-06-28,1200h - 1300h,Marsiling Lane Market & Cooked Food Centre (20 Marsiling Lane),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.77696708006901,1.44339444325539,730020,Woodlands
1209,2020-06-28,1315h - 1345h,Sheng Siong Supermarket (3 Yuan Ching Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.725221538081,1.32546807494299,618642,Jurong East
1210,2020-06-28,1320h - 1755h,Northpoint City (930 Yishun Avenue 2),"Xin Wang Hong Kong Café, Joe & Dough",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.836107231373,1.42924414326245,769098,Yishun
1211,2020-06-28,1330h - 1400h,Ming Fa (246B Upper Thomson Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.834436571089,1.35365854431302,574370,Ang Mo Kio
1212,2020-06-28,1400h - 1445h,One Man Coffee (215R Upper Thomson Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83468968590799,1.35257757772102,574349,Ang Mo Kio
1213,2020-06-28,1440h - 1630h,Tampines Mall (4 Tampines Central 5),StarHub,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.94469623008301,1.35258025197038,529510,Tampines
1214,2020-06-28,1520h - 1650h,Jurong Point (1 Jurong West Central 2),"Toast Box, COURTS",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.706685012654,1.33945200436318,NIL,Boon Lay
1215,2020-06-28,1730h - 1830h,Marsiling Lane Market & Cooked Food Centre (20 Marsiling Lane),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.77696708006901,1.44339444325539,730020,Woodlands
1216,2020-06-28,1940h - 2045h,Cheng Hoo Thian Restaurant OSL (34 Whampoa West),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.86334127136699,1.32050169556607,330034,Kallang
1217,2020-06-28,1950h - 2020h,NTUC FairPrice (5 Eunos Crescent),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.903409035768,1.3211932755241298,400005,Geylang
1218,2020-06-28,2010h - 2110h,Tampines Mart (5 Tampines Street 32),McDonald's,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.96004218828101,1.35436493799094,NIL,Tampines
1219,2020-06-27,0900h - 0930h,One Supermarket (201B Tampines Street 21),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.953023672678,1.35343545338045,522201,Tampines
1220,2020-06-27,1130h - 1230h,Northlink Building (10 Admiralty Street),Chang Cheng Mee Wah Coffeeshop,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.812662224491,1.4616801807928401,757695,Sembawang
1221,2020-06-27,1300h - 1345h,Huangs 601A (601A Jurong West Street 62),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.699849207119,1.33945454412376,641601,Jurong West
1222,2020-06-27,1400h - 1445h,Ban Kah Hiang Trading (107 Jalan Bukit Merah),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.824757769108,1.27983690191196,160107,Bukit Merah
1223,2020-06-27,2050h - 2210h,Yio Chu Kang Sports Hall (214 Ang Mo Kio Avenue 9),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.845866608179,1.38347083238711,569780,Ang Mo Kio
1224,2020-06-26,1045h - 1125h,Mustafa Centre (145 Syed Alwi Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85500205252899,1.31053493112423,207704,Serangoon
1225,2020-06-26,1125h - 1220h,Haniffa Textiles (60 Serangoon Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85173049815901,1.3060418751036298,217965,Rochor
1226,2020-06-26,1130h - 1200h,Sheng Siong Supermarket (506 Tampines Central 1),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.94591218246799,1.3559021901097301,520506,Tampines
1227,2020-06-26,1230h - 1300h,Amman Household Supplies Pte Ltd (961 Jurong West Street 92),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.692069415924,1.34128694894302,640961,Jurong West
1228,2020-06-26,1240h - 1310h,West Mall (1 Bukit Batok Central Link),Cold Storage,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.74902197661801,1.35018916560505,658713,Bukit Batok
1229,2020-06-26,1240h - 1600h,Sim Lim Square (1 Rochor Canal Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.852875622062,1.30302298515261,188504,Rochor
1230,2020-06-26,1300h - 1400h,Prime Supermarket (962 Jurong West Street 91),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.691512648994,1.34180915377904,640962,Jurong West
1231,2020-06-26,1415h - 1500h,Eunos Technolink Food Loft (11 Kaki Bukit Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.90097444295401,1.33492457246555,415939,Geylang
1232,2020-06-26,2010h - 2250h,IMM (2 Jurong East Street 21),Giant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.746638235324,1.33502430989432,NIL,Jurong East
1233,2020-06-26,2315h - 2355h,Wang Sheng Li Durian Station (513 Bishan Street 13),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.849547988274,1.3493025874039999,570513,Bishan
1234,2020-06-25,1400h - 1500h,Tampines Mart (5 Tampines Street 32),McDonald's,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.96004218828101,1.35436493799094,NIL,Tampines
1235,2020-06-25,1830h - 1925h,Sushi Mitsuya (60 Tras Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.844133722306,1.27787295585199,078999,Marina East
1236,2020-06-25,1950h - 2020h,Northpoint City (930 Yishun Avenue 2),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.836107231373,1.42924414326245,769098,Yishun
1237,2020-06-25,2000h - 2100h,Changi City Point (5 Changi Business Park Central 1),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.96294604341298,1.33408363820793,NIL,Bedok
1238,2020-06-25,2000h - 2300h,Al-Iman Restaurant Pte Ltd (136 Marsiling Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.77775202980699,1.43832145748732,730136,Woodlands
1239,2020-06-24,0715h - 0745h,Outram Park Ya Hua Rou Gu Cha (7 Keppel Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.84262005580601,1.27183840111163,089053,Marina East
1240,2020-06-24,0910h - 1040h,Jurong Lake Gardens Gym ActiveSG (30 Yuan Ching Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.725643851116,1.33050511477371,618664,Jurong East
1241,2020-06-24,0945h - 1145h,Yuhua Market & Hawker Centre (347 Jurong East Avenue 1),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.73170393955,1.3454164813803797,600347,Jurong East
1242,2020-06-24,1015h - 1120h,Funan Mall (107 North Bridge Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.84998479004801,1.29124400604241,179105,Museum
1243,2020-06-24,1220h - 1420h,IMM (2 Jurong East Street 21),Giant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.746638235324,1.33502430989432,NIL,Jurong East
1244,2020-06-24,1230h - 1335h,People’s Park Centre (101 Upper Cross Street),An Qi Spa @ People’s Park Centre,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.843963952339,1.28584018867746,NIL,Singapore River
1245,2020-06-24,1355h - 1545h,People’s Park Centre (101 Upper Cross Street),ML Aesthetics LLP,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.843963952339,1.28584018867746,NIL,Singapore River
1246,2020-06-24,1610h - 1910h,Pearl’s Hill 34 (34 Upper Cross Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.845001790852,1.2840661713401103,058340,Singapore River
1247,2020-06-24,1955h - 2040h,Mustafa Centre (145 Syed Alwi Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85500205252899,1.31053493112423,207704,Serangoon
1248,2020-06-24,2145h - 2230h ,New World Centre (1 Jalan Berseh),Sheng Siong Supermarket,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85747836874,1.3074064495186002,NIL,Serangoon
1249,2020-06-23,1310h - 1430h,Bugis Junction (200 Victoria Street),Singtel,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.855327952042,1.2990679819128799,NIL,Rochor
1250,2020-06-23,1835h - 1935h,Kallang Wave Mall (1 Stadium Place),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1251,2020-06-23,1945h - 2210h,Pearl’s Hill 34 (34 Upper Cross Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.845001790852,1.2840661713401103,058340,Singapore River
1252,2020-06-22,0900h - 1100h,Jurong East Sports Centre (21 Jurong East Street 31),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.72905387220699,1.3464907270444098,609517,Tengah
1253,2020-06-22,1430h - 1500h,Lucky Plaza (304 Orchard Road),As-Shifaa Café,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.834005158524,1.3044637897473998,NIL,Orchard
1254,2020-06-22,1525h - 1730h,313@somerset (313 Orchard Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.838350465208,1.3009780821220902,238895,River Valley
1255,2020-06-22,1740h - 1815h,Peninsula Shopping Centre (3 Coleman St),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85016512189002,1.2918472228635902,179804,Museum
1256,2020-06-21,1645h - 1815h,Queensway Shopping Centre (1 Queensway),"Weston Corporation, Limited Edt, Da’Cave ",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.80339114045499,1.2876179255873998,149053,Queenstown
1257,2020-06-21,1900h - 2000h,Seah Im Food Centre (2 Seah Im Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.819219907356,1.26659171419946,099114,Bukit Merah
1258,2020-06-21,2015h - 2115h,Vivocity (1 Harborfront Walk),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.82238251183,1.26427727331345,NIL,Bukit Merah
1259,2020-06-20,1900h - 2000h,SAFRA Mount Faber (2 Telok Blangah Way),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.817171455186,1.27749726700372,098803,Bukit Merah
1260,2020-06-19,1715h - 1805h,Sheng Siong Supermarket (19 Serangoon North Avenue 5),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87201210311501,1.3756536729016497,554913,Seletar
1261,2020-06-19,2005h - 2140h,Northpoint City (930 Yishun Avenue 2),Seoul Garden,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.836107231373,1.42924414326245,769098,Yishun
1262,2020-06-18,1130h - 1215h,Heartland Mall (Hougang Street 21),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.88402894943899,1.35752772836952,530202,Hougang
1263,2020-06-16,1630h - 1705h,Haniffa Pte Ltd (118 Dunlop Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.852601972567,1.30596333755647,209437,Rochor
1264,2020-06-15,1715h - 1805h,Sheng Siong Supermarket (19 Serangoon North Avenue 5),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,Removed from list on 2020-06-27,103.87201210311501,1.3756536729016497,554913,Seletar
1265,2020-06-15,1825h - 2055h,NTUC FairPrice (447A Jalan Kayu),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87249055597401,1.39213828470086,791447,Seletar
1266,2020-06-14,1730h - 1800h,New World Centre (1 Jalan Berseh) ,Sheng Siong Supermarket,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85747836874,1.3074064495186002,NIL,Serangoon
1267,2020-06-14,2000h - 2100h,Prime Supermarket (803 King George’s Avenue),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.861188606169,1.3081174910233202,200803,Serangoon
1268,2020-06-11,1730h - 1800h,Sri Murugan Trading Pte Ltd (86 Syed Alwi Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.855771595307,1.30915084073321,207665,Serangoon
1269,2020-06-11,2000h - 2040h,SF Chandpur Minimart Pte Ltd (6 Desker Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.854220450707,1.30948699089391,209551,Serangoon
1270,2020-06-10,1100h - 1130h,Boon Lay Shopping Centre (221 Boon Lay Place),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.712472819666,1.34637376407877,640221,Boon Lay
1271,2020-06-10,2050h - 2145h,Mustafa Centre (145 Syed Alwi Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85500205252899,1.31053493112423,207704,Serangoon
1272,2020-06-09,0750h - 0820h,Sheng Siong Supermarket (7 Jurong West Avenue 5),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.703415655017,1.34878489718302,649486,Boon Lay
